id,event_timestamp,annual_inc,short_emp,emp_length_num,dti,last_delinq_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36_months,term_60_months
9216605,2016-06-14 14:45:50+00:00,42000,0,6,23.66,1,64.5,0.0,0.587972703,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9010615,2016-06-14 14:41:50+00:00,55000,0,3,9.01,1,21.4,0.0,0.842988426,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8987060,2016-06-14 14:45:50+00:00,55000,0,4,15.51,0,61.1,0.0,0.362396076,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9195524,2016-06-14 14:49:57+00:00,60000,0,11,10.28,1,56.2,0.0,0.972837018,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196645,2016-06-14 14:48:34+00:00,74500,0,3,31.62,0,82.4,0.0,0.885810394,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9186679,2016-06-14 14:51:18+00:00,119100,0,11,2.59,1,16.7,0.0,0.700894032,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9226631,2016-06-14 14:54:05+00:00,52000,0,6,20.52,0,73.5,0.0,0.199927073,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8991567,2016-06-14 14:54:05+00:00,50000,0,11,13.71,0,70.0,0.0,0.27434575,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9206728,2016-06-14 14:56:50+00:00,25000,0,9,34.47,1,69.2,0.0,0.448001212,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9216640,2016-06-14 15:04:32+00:00,80000,0,11,16.2,1,54.7,0.0,0.845151166,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196694,2016-06-14 15:08:35+00:00,72000,0,11,21.08,1,78.6,0.0,0.784995019,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6567078,2016-06-14 15:08:35+00:00,110000,0,4,14.19,0,52.9,0.0,0.986268208,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9047778,2016-06-14 15:22:52+00:00,28000,0,3,27.0,1,36.8,0.0,0.98351888,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9186774,2016-06-14 15:38:46+00:00,140000,0,11,16.19,1,27.9,0.0,0.995363494,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9226341,2016-06-14 15:38:46+00:00,90000,0,9,24.98,1,62.4,0.0,0.714646671,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9236824,2016-06-14 16:03:43+00:00,45000,1,1,8.41,0,85.5,0.0,0.942091212,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196840,2016-06-14 16:13:04+00:00,160000,0,3,19.61,1,63.9,0.0,0.952424212,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196912,2016-06-14 16:31:51+00:00,94250,0,9,14.02,0,75.9,0.0,0.890322176,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196536,2016-06-14 16:24:30+00:00,34000,0,5,21.31,1,39.7,0.0,0.99779196,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9236805,2016-06-14 16:34:33+00:00,63000,0,11,20.51,0,48.6,0.0,0.38912669,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8968987,2016-06-14 16:30:30+00:00,26000,0,5,14.77,1,88.2,0.0,0.269069604,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8588578,2016-06-14 16:45:40+00:00,60000,0,4,18.96,1,75.2,0.0,0.275016192,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9226804,2016-06-14 16:50:57+00:00,52400,1,0,3.64,1,33.1,0.0,0.09082705,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8864864,2016-06-14 16:47:00+00:00,47500,1,1,13.85,1,89.1,0.0,0.306042812,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8324764,2016-06-14 16:54:59+00:00,75000,0,8,21.06,0,83.8,0.0,0.228737312,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9047816,2016-06-14 16:58:46+00:00,100000,0,11,14.77,0,80.0,0.0,0.911947539,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9236904,2016-06-14 17:07:33+00:00,41000,0,11,20.35,0,35.5,0.0,0.670900941,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9236921,2016-06-14 17:08:54+00:00,80000,0,4,20.75,0,36.9,0.0,0.659667318,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9207006,2016-06-14 17:08:54+00:00,60000,0,10,20.22,0,62.4,0.0,0.285142402,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9207028,2016-06-14 17:12:55+00:00,34000,0,3,10.84,1,57.8,0.0,0.175853909,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9196914,2016-06-14 17:18:12+00:00,77000,1,1,30.18,1,48.1,0.0,0.514749196,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9226906,2016-06-14 17:19:35+00:00,73000,0,9,8.2,1,35.6,0.0,0.162068338,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9226889,2016-06-14 17:28:55+00:00,80000,0,11,27.17,1,43.2,0.0,0.268770869,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8846417,2016-06-14 17:32:58+00:00,140000,1,1,15.29,1,70.1,0.0,0.424262482,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9155202,2016-06-14 17:31:39+00:00,45000,0,11,9.41,1,27.4,0.0,0.784431565,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237058,2016-06-14 17:36:40+00:00,75000,0,6,5.04,0,39.2,0.0,0.400874556,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207161,2016-06-14 17:40:45+00:00,44000,0,10,20.16,1,63.2,0.0,0.599489283,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197142,2016-06-14 17:53:49+00:00,110000,0,4,9.58,1,45.5,0.0,0.119070734,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207130,2016-06-14 17:47:27+00:00,57300,0,11,28.44,1,73.6,0.0,0.323459515,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227000,2016-06-14 17:53:49+00:00,88000,1,0,10.02,1,41.8,0.0,0.154373394,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9237056,2016-06-14 18:05:36+00:00,55000,0,11,30.59,1,36.7,0.0,0.933272228,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9237055,2016-06-14 18:04:16+00:00,80000,0,7,16.29,1,87.5,0.0,0.947354971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9037023,2016-06-14 18:06:56+00:00,44000,0,7,17.46,1,83.7,0.0,0.186758644,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9175076,2016-06-14 18:45:55+00:00,115000,0,11,8.87,0,19.9,0.0,0.959038932,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197128,2016-06-14 18:54:59+00:00,166000,0,3,14.07,0,50.9,0.0,0.030278924,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237080,2016-06-14 19:10:53+00:00,26000,0,9,26.04,1,74.1,0.0,0.220528299,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6284768,2016-06-16 06:41:57+00:00,90000,0,9,9.97,0,93.1,0.0,0.171271109,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8961958,2016-06-16 06:46:09+00:00,90000,0,11,24.65,0,80.5,0.0,0.628601717,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197313,2016-06-16 06:41:57+00:00,64000,0,11,17.14,0,42.9,0.0,0.353762067,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9216090,2016-06-16 06:47:30+00:00,72000,0,4,14.08,1,57.1,0.0,0.072354151,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9226146,2016-06-16 07:00:51+00:00,75000,0,11,18.37,1,67.2,0.0,0.35542107,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9187305,2016-06-16 07:19:56+00:00,50000,1,0,15.0,0,56.5,0.0,0.758271571,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227187,2016-06-16 07:21:19+00:00,80000,0,6,3.41,1,64.5,0.0,0.045252512,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227233,2016-06-16 07:41:52+00:00,64000,0,4,20.42,1,50.5,0.0,0.992204368,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9217271,2016-06-16 07:48:39+00:00,75000,0,2,11.5,0,32.2,0.0,0.96303438,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207306,2016-06-16 07:58:21+00:00,47500,0,7,20.64,1,63.3,0.0,0.927965856,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237320,2016-06-16 08:23:03+00:00,91000,1,1,17.55,1,61.3,0.0,0.348475337,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9207242,2016-06-16 08:23:03+00:00,275000,0,4,5.6,1,90.4,0.0,0.28889018,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9187257,2016-06-16 08:24:25+00:00,65250,0,4,24.63,0,32.9,0.0,0.994101422,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9217318,2016-06-16 09:11:49+00:00,34000,0,9,17.51,1,79.5,0.0,0.25976765,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9066650,2016-06-16 09:18:51+00:00,41000,0,11,13.96,1,78.3,0.0,0.384488645,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9187413,2016-06-16 09:25:49+00:00,111000,0,11,21.9,1,64.2,0.0,0.979721452,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9009690,2016-06-16 09:42:34+00:00,90000,1,1,15.09,0,67.2,0.0,0.47664033,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9186869,2016-06-16 10:25:21+00:00,59000,0,11,9.88,0,60.5,0.0,0.83805832,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9175108,2016-06-16 10:45:25+00:00,37440,0,3,30.31,1,48.8,0.0,0.702455243,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9057839,2016-06-16 10:50:27+00:00,75000,0,9,30.93,0,47.9,0.0,0.835301347,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9057150,2016-06-16 11:29:04+00:00,30000,1,1,25.8,1,67.6,0.0,0.477754746,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8905315,2016-06-16 11:29:04+00:00,41201,0,2,12.67,1,47.3,0.0,0.013718839,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9217501,2016-06-16 11:55:18+00:00,30000,0,5,16.64,1,42.4,0.0,0.564744089,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227409,2016-06-16 12:09:48+00:00,195000,0,3,17.43,1,54.0,0.0,0.114006053,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9217463,2016-06-16 13:07:09+00:00,55000,0,8,19.7,1,55.4,0.0,0.700633846,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197456,2016-06-16 13:13:47+00:00,120000,0,11,28.95,1,48.9,0.0,0.818537212,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9225410,2016-06-16 13:15:11+00:00,82000,0,8,17.87,1,68.0,0.0,0.329442369,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9217011,2016-06-16 13:20:49+00:00,81000,0,10,22.27,0,84.8,0.0,0.694867162,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9227442,2016-06-16 13:27:48+00:00,45000,0,11,7.12,1,53.9,0.0,0.725744187,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207094,2016-06-16 13:37:26+00:00,117000,0,11,7.96,0,58.4,0.0,0.020852387,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237397,2016-06-16 13:36:04+00:00,120000,0,11,10.23,1,41.5,0.0,0.476163829,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197585,2016-06-16 13:36:04+00:00,42500,0,6,20.47,0,29.9,0.0,0.379182254,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8954610,2016-06-16 13:40:14+00:00,45000,0,11,23.28,0,25.6,0.0,0.886370306,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7698323,2016-06-16 13:48:31+00:00,45000,0,7,10.8,0,76.8,0.0,0.124240855,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8545316,2016-06-16 13:51:17+00:00,72000,0,11,18.17,1,74.3,0.0,0.366332444,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9197594,2016-06-16 14:17:47+00:00,45000,0,3,24.32,0,78.2,0.0,0.871378632,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9197469,2016-06-16 14:27:33+00:00,97000,0,11,22.02,0,92.8,0.0,0.962731092,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9187555,2016-06-16 14:39:46+00:00,30000,0,11,25.76,1,46.4,0.0,0.956035115,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7727229,2016-06-16 14:42:30+00:00,46000,1,1,30.16,1,3.4,0.0,0.895391635,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227481,2016-06-16 14:48:01+00:00,49140,0,10,5.93,1,66.7,0.0,0.239606786,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9217618,2016-06-16 14:57:45+00:00,58000,0,10,19.06,0,89.6,0.0,0.66931985,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207541,2016-06-16 15:12:36+00:00,250000,0,4,8.0,0,98.9,0.0,0.460879361,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237645,2016-06-16 15:17:49+00:00,70000,0,9,11.31,1,61.3,0.0,0.366045894,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9217558,2016-06-16 15:19:11+00:00,60000,0,10,27.62,0,55.0,0.0,0.611079793,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9227589,2016-06-16 15:23:25+00:00,40000,1,1,13.56,1,88.3,0.0,0.319824415,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9207849,2016-06-16 15:27:31+00:00,50000,0,8,29.72,0,47.6,0.0,0.42916429,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207880,2016-06-16 15:31:18+00:00,45000,0,6,14.91,1,21.3,0.0,0.637577138,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9186068,2016-06-16 15:29:54+00:00,55000,0,11,28.67,1,73.5,0.0,0.345327215,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
